nodo,lat,lon,adyacentes
1572825545,-12.2076465,-76.9401021,"1572825704:53.02:-12.2074002:-76.9396844,1572825664:99.87:-12.2068743:-76.9405713"
1572825546,-12.2047066,-76.9451436,"1273634962:98.51:-12.2042566:-76.9443628,3749287636:7.12:-12.2046514:-76.9451768"
1572825548,-12.2079832,-76.9415839,"1572825693:49.56:-12.2077562:-76.9411915,4065954122:102.26:-12.2087764:-76.9411078,4370478297:49.85:-12.2082116:-76.9419786"
1572825550,-12.215295,-76.9432135,"1273851456:50.36:-12.2149044:-76.9434481,4370503678:50.85:-12.2156894:-76.9429767,5433789587:49.53:-12.2150697:-76.9428203"
1572825552,-12.2088357,-76.9394668,"1273892690:50.7:-12.2090682:-76.9398681,1572825661:100.45:-12.2096119:-76.9389939"
1572825554,-12.2113629,-76.9346543,"1405202178:59.27:-12.211823:-76.9343789,1404136231:50.42:-12.2115936:-76.9350537"
1572825556,-12.2122215,-76.9406331,"4422368493:149.75:-12.2115309:-76.9394501,4149688968:7.28:-12.212167:-76.9406702"
1572825557,-12.2117398,-76.9370838,"1572825705:51.63:-12.2113411:-76.9373272,1572825720:48.25:-12.2115177:-76.9367024,1572825666:98.39:-12.2124996:-76.9366198,1404136232:53.33:-12.2119868:-76.9375044"
1572825561,-12.2107495,-76.9409693,"1273911402:98.68:-12.2099869:-76.9414337,1273557869:100.14:-12.2115235:-76.9404982,1572825667:48.92:-12.2105244:-76.9405826,4149688952:51.47:-12.2109799:-76.9413801"
1572825564,-12.2104359,-76.94394,"1572825659:53.36:-12.2100221:-76.9441886,3952895403:98.54:-12.2108868:-76.9447206"
1572825565,-12.2131204,-76.942319,"4149688972:98.52:-12.2135749:-76.9430972,1572825665:50.73:-12.2127269:-76.9425552"
1572825567,-12.2070814,-76.9355497,"4370503629:51.96:-12.2068435:-76.9351382,5433745924:51.5:-12.2073172:-76.9359575,3952895382:105.38:-12.2062691:-76.9360492"
1572825569,-12.2174556,-76.9440583,"1572825461:60.12:-12.2169893:-76.9443383,1666708185:34.66:-12.2177251:-76.9438981,1572825508:50.54:-12.2176872:-76.9444585"
1572825571,-12.2069026,-76.9406322,"5433685856:50.63:-12.2071329:-76.9410341,1572825664:7.33:-12.2068743:-76.9405713,4065954104:100.72:-12.2076791:-76.940155"
1572825575,-12.2056749,-76.9478505,"1572825719:99.85:-12.2049005:-76.9483156,9223325635:6.68:-12.2056444:-76.9477976"
1572825579,-12.2096209,-76.9444296,"1572825659:51.73:-12.2100221:-76.9441886,5433696735:47.59:-12.2092518:-76.9446513,1572825645:52.23:-12.2093809:-76.9440165"
1572825581,-12.2125271,-76.9404523,"1572825556:39.25:-12.2122215:-76.9406331,4234316195:149.9:-12.2118468:-76.9392615"
1572825585,-12.2142247,-76.939543,"4149725478:56.74:-12.2146636:-76.9392766,10684172669:9.05:-12.214265:-76.9396153"
1572825587,-12.2090025,-76.941499,"1273631299:52.34:-12.2085976:-76.9417446,4149688946:100.08:-12.2094604:-76.9422918"
1572825591,-12.2116755,-76.9443333,"1273582862:99.53:-12.2124489:-76.9438722,5010340992:7.68:-12.2117105:-76.9443942"
1572825597,-12.2013222,-76.9412295,"1273874394:50.65:-12.2010911:-76.9408279,5432485991:49.07:-12.201546:-76.9416186,5432485988:50.01:-12.2017122:-76.9410003"
1572825602,-12.2165316,-76.942471,"1572825494:60.88:-12.2160594:-76.9427545,1572825415:50.63:-12.2167642:-76.9428715"
1572825605,-12.2080669,-76.946405,"1572825690:98.78:-12.2073033:-76.9468695,1273609708:47.85:-12.207848:-76.9460259"
1572825609,-12.2066246,-76.9401553,"1572825704:100.28:-12.2074002:-76.9396844,1572825422:99.17:-12.2058576:-76.940621,1273455155:47.64:-12.2064083:-76.9397769,1572825664:53.06:-12.2068743:-76.9405713"
1572825611,-12.2032084,-76.9482723,"5012912062:15.2:-12.2033261:-76.9482012,1657677816:47.93:-12.2028365:-76.9484952,1572825424:51.95:-12.2029705:-76.9478609"
1572825615,-12.2002926,-76.9413325,"1572825658:52.68:-12.2006957:-76.9410778,1572825440:49.69:-12.2005237:-76.9417238"
1572825617,-12.2104748,-76.944964,"1572825682:49.07:-12.2102485:-76.9445764,1572825492:99.91:-12.2097006:-76.9454306"
1572825619,-12.2018009,-76.9458384,"10681881927:15.99:-12.2019249:-76.9457639,1572825448:50.26:-12.2015705:-76.9454405"
1572825629,-12.2155726,-76.9408347,"10684293627:15.85:-12.2154499:-76.940909,1405150963:100.21:-12.2160409:-76.9416225"
1572825630,-12.2027062,-76.9398782,"1273745496:50.71:-12.2029423:-76.9402774,1572825674:49.4:-12.203089:-76.9396475"
1572825634,-12.2053986,-76.9408957,"4149643653:53.27:-12.2056467:-76.941315,5432479557:50.61:-12.2050062:-76.9411316"
1572825635,-12.2037413,-76.9425282,"1572825430:50.03:-12.2039693:-76.942925,1572825698:99.19:-12.2045115:-76.9420678"
1572825636,-12.2131763,-76.9433346,"5433743801:48.03:-12.2129568:-76.942954,1572825714:99.39:-12.2124059:-76.9437984"
1572825637,-12.2122807,-76.9362408,"1572825720:98.56:-12.2115177:-76.9367024,1572825666:47.84:-12.2124996:-76.9366198,1572825477:49.42:-12.2120544:-76.9358494"
1572825640,-12.2035472,-76.9404256,"4370478263:49.6:-12.2031636:-76.9406585,1572825419:51.38:-12.2039446:-76.9401843,1572825674:98.73:-12.203089:-76.9396475"
1572825642,-12.2094282,-76.9368983,"1572825709:49.72:-12.2090417:-76.9371284,5433745923:49.69:-12.2092007:-76.9365048,5433745921:50.23:-12.2098187:-76.9366659"
1572825643,-12.2103276,-76.9346589,"1273692544:99.38:-12.211097:-76.9341936,1404136227:47.51:-12.2101103:-76.9342825,3749287680:51.45:-12.2105662:-76.9350645,1273530073:99.46:-12.2095577:-76.9351244"
1572825645,-12.2093809,-76.9440165,"3952895406:105.23:-12.2101988:-76.9435294,1273974701:50.38:-12.2091493:-76.9436181,1572825579:52.23:-12.2096209:-76.9444296"
1572825651,-12.2026044,-76.9415224,"3749287629:7.36:-12.2025474:-76.9415569,1273791172:52.39:-12.2030098:-76.9412767,1572825695:98.63:-12.2021516:-76.9407421"
1572825652,-12.2160594,-76.9454416,"1572825654:48.69:-12.2156823:-76.9456694,1273741225:51.08:-12.2158267:-76.9450364,1572825689:51.26:-12.2164564:-76.9452018"
1572825654,-12.2156823,-76.9456694,"1273894422:47.91:-12.2159003:-76.9460497,1572825652:48.69:-12.2160594:-76.9454416,1572825539:49.78:-12.2152968:-76.9459022"
1572825656,-12.2076103,-76.9456141,"1273609708:51.98:-12.207848:-76.9460259,4370478248:50.32:-12.2072203:-76.945849,1572825513:50.91:-12.2080127:-76.9453906"
1572825657,-12.204124,-76.9487819,"1405150962:59.43:-12.2036631:-76.9490587,9223325634:9.56:-12.2040803:-76.9487061"
1572825658,-12.2006957,-76.9410778,"7093790641:9.81:-12.2006515:-76.9409997,1273874394:51.68:-12.2010911:-76.9408279,1273819303:98.19:-12.2011371:-76.9418603"
1572825659,-12.2100221,-76.9441886,"1572825564:53.36:-12.2104359:-76.94394,1572825579:51.73:-12.2096209:-76.9444296,1572825682:49.09:-12.2102485:-76.9445764"
1572825661,-12.2096119,-76.9389939,"5433743814:6.9:-12.2095788:-76.9389402,1273843107:50.74:-12.2098424:-76.9393968,5723971944:100.61:-12.2103987:-76.9385367"
1572825662,-12.2094956,-76.9379143,"1273985638:50.45:-12.2098864:-76.9376784,1273760099:48.68:-12.2091185:-76.9381419,1404144026:49.96:-12.209267:-76.9375185"
1572825663,-12.213216,-76.9434149,"4149688973:51.98:-12.2136149:-76.9431656,5010340972:7.29:-12.2132489:-76.9434729"
1572825664,-12.2068743,-76.9405713,"1572825571:7.33:-12.2069026:-76.9406322,1572825609:53.06:-12.2066246:-76.9401553,1572825457:100.59:-12.2060965:-76.9410439"
1572825665,-12.2127269,-76.9425552,"1273980539:50.28:-12.2123369:-76.9427894,5433743801:50.32:-12.2129568:-76.942954,1572825565:50.73:-12.2131204:-76.942319"
1572825666,-12.2124996,-76.9366198,"4234707457:58.71:-12.212953:-76.9363429,1572825637:47.84:-12.2122807:-76.9362408,1572825557:98.39:-12.2117398:-76.9370838"
1572825667,-12.2105244,-76.9405826,"4370503621:50.67:-12.2109165:-76.940345,1572825561:48.92:-12.2107495:-76.9409693,4370503615:47.83:-12.2101543:-76.9408069"
1572825668,-12.2062327,-76.9349928,"1572825445:101.18:-12.2070174:-76.9345214,1273786985:48.1:-12.2064524:-76.9353741,1273974622:51.56:-12.2059962:-76.9345847"
1572825669,-12.2089731,-76.936111,"4149688961:49.79:-12.2093611:-76.9358823,5433745923:49.72:-12.2092007:-76.9365048"
1572825670,-12.205202,-76.945997,"4149608141:98.92:-12.2047483:-76.9452141,3749287638:6.95:-12.2051482:-76.9460295,1273621889:51.67:-12.2056023:-76.9457555"
1572825672,-12.2062779,-76.9441985,"4149608144:50.29:-12.2058884:-76.9444336,4370478256:98.43:-12.2058211:-76.9434227"
1572825673,-12.20385,-76.9418406,"4370478259:51.43:-12.2036137:-76.9414338,1273901444:48.81:-12.2034719:-76.9420688,1572825483:51.52:-12.2040853:-76.942249"
1572825674,-12.203089,-76.9396475,"1572825640:98.73:-12.2035472:-76.9404256,3749285421:7.78:-12.2030539:-76.9395856,1273711854:50.39:-12.2034789:-76.9394112"
1572825675,-12.2148459,-76.9424304,"5433789587:49.14:-12.2150697:-76.9428203,1273798806:8.34:-12.2148081:-76.9423641,1572825447:98.53:-12.2156114:-76.9419738"
1572825676,-12.2087108,-76.9356573,"1572825420:50.21:-12.2084809:-76.9352597,3749287678:48.18:-12.2089314:-76.9360389,1572825480:99.41:-12.2079337:-76.9361094"
1572825677,-12.2099641,-76.9431286,"1273462902:53.71:-12.2095476:-76.9433788,3952895406:50.78:-12.2101988:-76.9435294"
1572825679,-12.2074202,-76.937042,"1404119642:101.26:-12.2082016:-76.9365636,1273666962:47.67:-12.2076378:-76.9374199"
1572825680,-12.2047813,-76.9396771,"1405181716:98.9:-12.2043216:-76.9388981,1273878427:50.76:-12.2051742:-76.9394393"
1572825681,-12.2168427,-76.9449685,"1572825689:49.88:-12.2164564:-76.9452018,1273875331:49.74:-12.2172279:-76.9447359,1572825531:50.82:-12.2166112:-76.9445653"
1572825682,-12.2102485,-76.9445764,"1572825617:49.07:-12.2104748:-76.944964,1572825659:49.09:-12.2100221:-76.9441886,1273921057:99.61:-12.2094752:-76.9450391"
1572825685,-12.2155727,-76.9419037,"1273798806:98.65:-12.2148081:-76.9423641,10683893759:6.17:-12.2155445:-76.9418548"
1572825686,-12.2141423,-76.9439057,"4149688974:9.09:-12.2140718:-76.943948,1405192253:98.77:-12.2136762:-76.943132,1572825434:48.2:-12.2145161:-76.9436812"
1572825687,-12.2108319,-76.9393217,"1572825517:51.36:-12.2112294:-76.9390811,4370503619:48.62:-12.2104556:-76.9395495,5433743813:49.24:-12.2106142:-76.9389272"
1572825689,-12.2164564,-76.9452018,"1572825681:49.88:-12.2168427:-76.9449685,1572825502:48.27:-12.2166758:-76.9455851,1572825652:51.26:-12.2160594:-76.9454416"
1572825690,-12.2073033,-76.9468695,"1572825438:101.51:-12.206515:-76.9473405,5432479565:49.77:-12.2070757:-76.9464752"
1572825691,-12.2087987,-76.9394043,"5433743815:50.91:-12.2085688:-76.9389992,4065954103:57.19:-12.2083538:-76.9396683"
1572825693,-12.2077562,-76.9411915,"1273898734:50.89:-12.2073616:-76.9414287,1273605497:50.41:-12.2081471:-76.9409566,1572825548:49.56:-12.2079832:-76.9415839"
1572825694,-12.2120689,-76.93857,"1273938845:48.05:-12.211848:-76.93819,4149688967:100.39:-12.2112888:-76.939035,1273903610:52.46:-12.2123101:-76.9389848"
1572825695,-12.2021516,-76.9407421,"1405154417:50.92:-12.2019188:-76.9403386,3749287628:7.45:-12.2020935:-76.9407763,1273765825:52.17:-12.2025584:-76.940503"
1572825698,-12.2045115,-76.9420678,"1273929728:6.86:-12.2044777:-76.942015,1273731906:49.99:-12.2047409:-76.9424634,1572825491:49.92:-12.2048991:-76.9418361"
1572825699,-12.2135005,-76.936639,"1572825453:7.14:-12.2134682:-76.9365822,1663856038:55.28:-12.2139278:-76.936379"
1572825700,-12.2086559,-76.9373581,"1572825709:49.63:-12.2090417:-76.9371284,1273525406:48.24:-12.208281:-76.9375813,5433745922:50.41:-12.2084252:-76.9369588"
1572825701,-12.2063739,-76.9452899,"4370478250:52.15:-12.2067779:-76.9450462,1273578997:48.11:-12.2061537:-76.9449088,4370478246:47.53:-12.2060057:-76.9455121"
1572825704,-12.2074002,-76.9396844,"1273834279:47.22:-12.2071848:-76.93931,1572825545:53.02:-12.2076465:-76.9401021,1572825609:100.28:-12.2066246:-76.9401553"
1572825705,-12.2113411,-76.9373272,"1654984178:47.85:-12.2109716:-76.9375528,1572825557:51.63:-12.2117398:-76.9370838,5433756067:49.4:-12.2111146:-76.9369362"
1572825706,-12.2048864,-76.944506,"1273820661:99.41:-12.2056558:-76.9440402,1273569946:48.89:-12.2046616:-76.9441194,4149608143:49.85:-12.2051178:-76.9448988"
1572825707,-12.2087045,-76.9455003,"1273921057:99.28:-12.2094752:-76.9450391,1572825416:48.77:-12.2084774:-76.9451164,1572825469:49.69:-12.2089358:-76.9458915"
1572825709,-12.2090417,-76.9371284,"1572825642:49.72:-12.2094282:-76.9368983,1572825700:49.63:-12.2086559:-76.9373581,1404144026:49.24:-12.209267:-76.9375185"
1572825711,-12.2120242,-76.9375638,"1404136232:7.68:-12.2119868:-76.9375044,1273470841:48.49:-12.2122436:-76.9379494,1404083927:156.24:-12.2132191:-76.9368075"
1572825713,-12.2128726,-76.9473513,"9223403427:11.86:-12.2129646:-76.9472961,4334081589:50.2:-12.2126403:-76.9469552"
1572825714,-12.2124059,-76.9437984,"1273582862:9.34:-12.2124489:-76.9438722,1572825460:100.43:-12.2116297:-76.9442709,1273787344:48.7:-12.2121818:-76.9434134"
1572825715,-12.215204,-76.9448652,"1273464172:51.09:-12.2154367:-76.9452706,5433789585:49.11:-12.2149803:-76.9444756,1273472458:100.08:-12.2159802:-76.944399"
1572825716,-12.2069225,-76.9362038,"5433745924:51.41:-12.2073172:-76.9359575,1273947418:48.09:-12.2071473:-76.9365818,1273900050:54.79:-12.2064971:-76.9364582"
1572825717,-12.2093212,-76.9429872,"1572825435:101.47:-12.2085355:-76.9434621,1273801519:48.2:-12.2090947:-76.9426091,1273462902:49.45:-12.2095476:-76.9433788"
1572825718,-12.2053823,-76.9453751,"1273621889:48.04:-12.2056023:-76.9457555,1273578997:99.63:-12.2061537:-76.9449088,1273896153:50.73:-12.20515:-76.9449734"
1572825719,-12.2049005,-76.9483156,"1572825657:100.12:-12.204124:-76.9487819,10683893761:8.44:-12.2048619:-76.9482487,1657677820:8.14:-12.2049394:-76.9483791"
1572825720,-12.2115177,-76.9367024,"1572825637:98.56:-12.2122807:-76.9362408,1572825432:50.22:-12.2112866:-76.9363054,1572825557:48.25:-12.2117398:-76.9370838"
1572825721,-12.1996826,-76.9422296,"5432485989:61.57:-12.2001584:-76.9419398,1405095650:49.94:-12.1994481:-76.9418377"
1572825724,-12.2077874,-76.9340589,"1273727430:47.76:-12.2080089:-76.9344354,1572825445:99.28:-12.2070174:-76.9345214,3792763311:49.57:-12.2075541:-76.9336703"
1654984114,-12.211457,-76.9384244,"1273938845:50.39:-12.211848:-76.93819,4370503651:50.07:-12.2110684:-76.9386571,1654984172:48.82:-12.2112388:-76.9380346"
1654984129,-12.2112122,-76.9379655,"1654984167:52.25:-12.2108057:-76.9382066,1654984178:52.22:-12.2109716:-76.9375528"
1654984136,-12.2105682,-76.9377992,"4149688964:50.04:-12.2103376:-76.9374038,1654984178:52.24:-12.2109716:-76.9375528"
1654984167,-12.2108057,-76.9382066,"4149688963:8.31:-12.2107426:-76.9382476,1654984136:51.55:-12.2105682:-76.9377992"
1654984172,-12.2112388,-76.9380346,"1572825711:101.22:-12.2120242:-76.9375638,1654984114:48.82:-12.211457:-76.9384244"
1654984178,-12.2109716,-76.9375528,"1572825705:47.85:-12.2113411:-76.9373272,1654984136:52.24:-12.2105682:-76.9377992,1654984129:52.22:-12.2112122:-76.9379655"
1655022097,-12.2044579,-76.9381929,"1655022227:47.62:-12.2042354:-76.9378185,1655022214:98.73:-12.2052183:-76.9377238,3749285419:50.04:-12.2046803:-76.9385932"
1655022103,-12.2009658,-76.9386996,"1655041985:51.87:-12.2013665:-76.9384553,3749285423:7.64:-12.2009063:-76.9387347,1405154404:107.21:-12.2004613:-76.937859"
1655022112,-12.2043088,-76.936149,"1655022220:99.86:-12.2050872:-76.9356907,1655022224:101.18:-12.2035202:-76.9366134,1655022203:49.51:-12.2045265:-76.9365464,1655022176:52.1:-12.20408:-76.9357307"
1655022114,-12.2025222,-76.9377509,"1655041952:49.15:-12.2029025:-76.9375204,1655041982:50.74:-12.2021302:-76.9379898,1273891861:49.02:-12.2027473:-76.9381387"
1655022116,-12.2032703,-76.9361876,"1655022224:53.98:-12.2035202:-76.9366134,1405181719:48.16:-12.2029:-76.9364174,1655022176:102.82:-12.20408:-76.9357307"
1655022119,-12.2032939,-76.9372832,"1655041952:50.58:-12.2029025:-76.9375204,4149608151:50.94:-12.2035275:-76.9376864"
1655022122,-12.2043655,-76.9371722,"1273691816:52.99:-12.2046037:-76.9375945,1655022124:99.3:-12.2036014:-76.9376451,1655022167:49.49:-12.2041431:-76.9367778"
1655022124,-12.2036014,-76.9376451,"1655022122:99.3:-12.2043655:-76.9371722,4149608148:50.18:-12.2033692:-76.9372492,4149608151:9.36:-12.2035275:-76.9376864"
1655022159,-12.2048605,-76.93528,"1655022220:51.26:-12.2050872:-76.9356907,1655022176:99.66:-12.20408:-76.9357307,4297236742:49.18:-12.2052524:-76.9350769"
1655022162,-12.2059856,-76.9372504,"1655022214:99.63:-12.2052183:-76.9377238,1655022181:46.38:-12.2057749:-76.9368821,3749285416:51.49:-12.2062196:-76.9376592"
1655022167,-12.2041431,-76.9367778,"1655022203:49.5:-12.2045265:-76.9365464,1655022234:50.18:-12.2037544:-76.9370123,1655022122:49.49:-12.2043655:-76.9371722"
1655022170,-12.1989555,-76.9409581,"1273711995:59.15:-12.1994154:-76.9406846,5320964509:50.04:-12.1987131:-76.9405702"
1655022174,-12.201425,-76.9394896,"3749287625:8.05:-12.2013624:-76.9395268,1835606524:48.81:-12.2012006:-76.9391036,1655041939:50.69:-12.2018191:-76.9392551"
1655022176,-12.20408,-76.9357307,"1655022112:52.1:-12.2043088:-76.936149,1655022116:102.82:-12.2032703:-76.9361876,1655022159:99.66:-12.2048605:-76.93528"
1655022178,-12.2038316,-76.9380482,"1655022227:51.37:-12.2042354:-76.9378185,1655022124:50.74:-12.2036014:-76.9376451"
1655022181,-12.2057749,-76.9368821,"4370478277:50.15:-12.2053872:-76.9371179,3749285407:53.12:-12.206189:-76.9366384,1655022162:46.38:-12.2059856:-76.9372504"
1655022203,-12.2045265,-76.9365464,"1655022112:49.51:-12.2043088:-76.936149,4370478278:51.13:-12.2049226:-76.9363075,1655022167:49.5:-12.2041431:-76.9367778"
1655022214,-12.2052183,-76.9377238,"3749285418:51.97:-12.2054545:-76.9381364,4370478280:47.0:-12.2050051:-76.9373504,1655022162:99.63:-12.2059856:-76.9372504,1655022097:98.73:-12.2044579:-76.9381929"
1655022220,-12.2050872,-76.9356907,"1655022159:51.26:-12.2048605:-76.93528,1273936778:48.45:-12.2053074:-76.9360754,1655022112:99.86:-12.2043088:-76.936149"
1655022224,-12.2035202,-76.9366134,"1655022116:53.98:-12.2032703:-76.9361876,1655022234:50.57:-12.2037544:-76.9370123,1655022112:101.18:-12.2043088:-76.936149"
1655022227,-12.2042354,-76.9378185,"1655022097:47.62:-12.2044579:-76.9381929,1655022178:51.37:-12.2038316:-76.9380482,1273691816:47.64:-12.2046037:-76.9375945"
1655022234,-12.2037544,-76.9370123,"1655022224:50.57:-12.2035202:-76.9366134,1655022167:50.18:-12.2041431:-76.9367778,4149608148:49.98:-12.2033692:-76.9372492"
1655041933,-12.2017644,-76.9382128,"1655041982:47.35:-12.2021302:-76.9379898,1655041985:51.5:-12.2013665:-76.9384553,4370478274:52.28:-12.2019993:-76.9386295"
1655041936,-12.2016402,-76.9371444,"1655041954:57.55:-12.2019042:-76.9375999,1273896629:99.89:-12.2024166:-76.936682,1655041944:101.61:-12.2008749:-76.9376085"
1655041939,-12.2018191,-76.9392551,"1655041947:50.56:-12.2020506:-76.9396555,1655041980:51.32:-12.2022182:-76.9390179,1655022174:50.69:-12.201425:-76.9394896"
1655041944,-12.2008749,-76.9376085,"1405154404:53.44:-12.2004613:-76.937859,1655041962:57.59:-12.2011394:-76.9380641,1655041936:101.61:-12.2016402:-76.9371444"
1655041947,-12.2020506,-76.9396555,"1655041974:100.23:-12.2028248:-76.9391832,1655041939:50.56:-12.2018191:-76.9392551,3749287674:49.43:-12.2022751:-76.940048"
1655041952,-12.2029025,-76.9375204,"1655022119:50.58:-12.2032939:-76.9372832,1655022114:49.15:-12.2025222:-76.9377509,5432479554:49.83:-12.202674:-76.937126"
1655041954,-12.2019042,-76.9375999,"5432479554:99.9:-12.202674:-76.937126,1655041962:98.88:-12.2011394:-76.9380641,1655041936:57.55:-12.2016402:-76.9371444,1655041982:49.27:-12.2021302:-76.9379898"
1655041960,-12.2033844,-76.9383244,"1273700391:50.61:-12.2029909:-76.9385585,4149608147:48.65:-12.2037627:-76.9380995,1273619024:49.02:-12.2036059:-76.9387144"
1655041962,-12.2011394,-76.9380641,"1655041954:98.88:-12.2019042:-76.9375999,1655041985:49.45:-12.2013665:-76.9384553,1655041944:57.59:-12.2008749:-76.9376085"
1655041974,-12.2028248,-76.9391832,"1273619024:100.7:-12.2036059:-76.9387144,1655041947:100.23:-12.2020506:-76.9396555,4370478273:49.43:-12.2025959:-76.9387933,3749285421:50.61:-12.2030539:-76.9395856"
1655041980,-12.2022182,-76.9390179,"4370478274:48.73:-12.2019993:-76.9386295,1655041939:51.32:-12.2018191:-76.9392551,4370478273:48.58:-12.2025959:-76.9387933"
1655041982,-12.2021302,-76.9379898,"1655022114:50.74:-12.2025222:-76.9377509,1655041933:47.35:-12.2017644:-76.9382128,1655041954:49.27:-12.2019042:-76.9375999"
